"Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales"
"FDQ36",7.855,"Regular",0.161875063,"Baking Goods",35.6848,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",335.5632
"FDQ36",7.855,"Regular",0.162461219,"Baking Goods",39.2848,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",857.5504
"FDQ37",12.857645184136201,"Low Fat",0.088828418,"Breakfast",192.2478,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",7943.6598
"FDQ37",20.75,"Low Fat",0.089186387,"Breakfast",193.3478,"OUT013",1987,"High","Tier 3","Supermarket Type1",6006.1818
"FDQ37",20.75,"Low Fat",0.089243789,"Breakfast",192.0478,"OUT035",2004,"Small","Tier 2","Supermarket Type1",4649.9472
"FDQ37",20.75,"Low Fat",0.089260667,"Breakfast",193.4478,"OUT046",1997,"Small","Tier 1","Supermarket Type1",4843.695
"FDQ37",20.75,"Low Fat",0.149404057,"Breakfast",192.8478,"OUT010",1998,"High","Tier 3","Grocery Store",774.9912
"FDQ39",14.8,"Low Fat",0.081042136,"Meat",192.4846,"OUT046",1997,"Small","Tier 1","Supermarket Type1",5159.2842
"FDQ39",14.8,"Low Fat",0.081206491,"Meat",189.2846,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1719.7614
"FDQ39",14.8,"Low Fat",0.13564792,"Meat",190.8846,"OUT010",1998,"Medium","Tier 3","Grocery Store",191.0846
"FDQ40",12.857645184136201,"Regular",0.035853059,"Frozen Foods",176.8712,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3691.1952
"FDQ40",11.1,"Regular",0.036020711,"Frozen Foods",177.2712,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2109.2544
"FDQ40",11.1,"Regular",0.036027524,"Frozen Foods",177.2712,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3339.6528
"FDQ40",11.1,"Regular",0.036083537,"Frozen Foods",175.4712,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2988.1104
"FDQ40",11.1,"Regular",0.036174285,"Frozen Foods",176.0712,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1581.9408
"FDQ40",11.1,"Regular",0.03623131,"Frozen Foods",175.0712,"OUT017",2007,"Small","Tier 2","Supermarket Type1",3339.6528
"FDQ40",11.1,"Regular",0.060302689,"Frozen Foods",175.8712,"OUT010",1998,"Small","Tier 3","Grocery Store",175.7712
"FDQ40",12.857645184136201,"Regular",0.063079544,"Frozen Foods",175.7712,"OUT019",1985,"Small","Tier 1","Grocery Store",351.5424
"FDQ44",20.5,"Low Fat",0.036110222,"Fruits and Vegetables",120.1756,"OUT013",1987,"High","Tier 3","Supermarket Type1",2059.9852
"FDQ44",20.5,"Low Fat",0.036140297,"Fruits and Vegetables",120.0756,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2302.3364
"FDQ44",20.5,"Low Fat",0.036287517,"Fruits and Vegetables",121.2756,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2181.1608
"FDQ45",9.5,"Regular",0.010917052,"Snack Foods",185.3608,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2021.3688
"FDQ45",12.857645184136201,"Regular",0.019114349,"Snack Foods",182.1608,"OUT019",1985,"Small","Tier 1","Grocery Store",367.5216
"FDQ46",7.51,"Low Fat",0.103793399,"Snack Foods",110.1544,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2684.5056
"FDQ46",7.51,"Low Fat",0.103813029,"Snack Foods",113.7544,"OUT046",1997,"Small","Tier 1","Supermarket Type1",671.1264
"FDQ46",7.51,"Low Fat",0.10423592,"Snack Foods",111.7544,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2460.7968
"FDQ46",7.51,"Low Fat",0.104400238,"Snack Foods",113.5544,"OUT017",2007,"Small","Tier 2","Supermarket Type1",894.8352
"FDQ47",7.155,"Regular",0.168154574,"Breads",33.7874,"OUT035",2004,"Small","Tier 2","Supermarket Type1",882.185
"FDQ47",7.155,"Regular",0.168527463,"Breads",33.6874,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1023.3346
"FDQ47",7.155,"Regular",0.169137707,"Breads",35.2874,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",388.1614
"FDQ47",7.155,"Regular",0.281509514,"Breads",33.8874,"OUT010",1998,"Medium","Tier 3","Grocery Store",35.2874
"FDQ48",12.857645184136201,"Regular",0.034244601,"Baking Goods",97.2726,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1957.452
"FDQ48",14.3,"reg",0.034382602,"Baking Goods",96.5726,"OUT013",1987,"High","Tier 3","Supermarket Type1",2251.0698
"FDQ48",14.3,"Regular",0.034404732,"Baking Goods",98.1726,"OUT035",2004,"Small","Tier 2","Supermarket Type1",489.363
"FDQ48",14.3,"Regular",0.034411238,"Baking Goods",98.6726,"OUT046",1997,"Small","Tier 1","Supermarket Type1",782.9808
"FDQ48",14.3,"Regular",0.034605882,"Baking Goods",95.9726,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",2153.1972
"FDQ49",12.857645184136201,"Regular",0.039057677,"Breakfast",155.963,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3285.723
"FDQ49",20.2,"Regular",0.039247736,"Breakfast",157.663,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1095.241
"FDQ49",12.857645184136201,"Regular",0.06871772,"Breakfast",155.563,"OUT019",1985,"Small","Tier 1","Grocery Store",469.389
"FDQ51",16,"Regular",0,"Meat",48.1718,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",756.3488
"FDQ51",12.857645184136201,"Regular",0.017466284,"Meat",45.4718,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1323.6104
"FDQ51",16,"Regular",0.017536671,"Meat",45.5718,"OUT013",1987,"High","Tier 3","Supermarket Type1",1039.9796
"FDQ51",16,"Regular",0.017547958,"Meat",48.3718,"OUT035",2004,"Small","Tier 2","Supermarket Type1",614.5334
"FDQ51",16,"Regular",0.029377239,"Meat",46.1718,"OUT010",1998,"Medium","Tier 3","Grocery Store",94.5436
"FDQ52",12.857645184136201,"Low Fat",0.118806857,"Frozen Foods",248.8434,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",6705.2718
"FDQ52",17,"Low Fat",0.119285634,"Frozen Foods",247.4434,"OUT013",1987,"High","Tier 3","Supermarket Type1",2980.1208
"FDQ52",17,"Low Fat",0.119362409,"Frozen Foods",249.4434,"OUT035",2004,"Small","Tier 2","Supermarket Type1",5960.2416
"FDQ52",17,"Low Fat",0.119871307,"Frozen Foods",248.3434,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",6208.585
"FDQ55",12.857645184136201,"Regular",0.012974937,"Fruits and Vegetables",115.9834,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2994.7684
"FDQ55",13.65,"Regular",0.013035609,"Fruits and Vegetables",114.7834,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3455.502
"FDQ55",13.65,"Regular",0.013064516,"Fruits and Vegetables",115.5834,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1382.2008
"FDQ55",13.65,"Regular",0.013091186,"Fruits and Vegetables",114.8834,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1612.5676
"FDQ56",6.59,"Low Fat",0.10550944,"Fruits and Vegetables",85.6908,"OUT013",1987,"High","Tier 3","Supermarket Type1",1929.4884
"FDQ56",6.59,"Low Fat",0.105597316,"Fruits and Vegetables",83.4908,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1342.2528
"FDQ56",6.59,"Low Fat",0.105761491,"Fruits and Vegetables",84.8908,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1677.816
"FDQ56",6.59,"Low Fat",0.106027474,"Fruits and Vegetables",83.9908,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1426.1436
"FDQ56",6.59,"Low Fat",0.176748258,"Fruits and Vegetables",82.7908,"OUT010",1998,"Medium","Tier 3","Grocery Store",83.8908
"FDQ57",12.857645184136201,"Low Fat",0.027812304,"Snack Foods",147.476,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3368.948
"FDQ57",7.275,"Low Fat",0.027942357,"Snack Foods",145.076,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1611.236
"FDQ57",7.275,"Low Fat",0.027991093,"Snack Foods",145.976,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3515.424
"FDQ57",12.857645184136201,"Low Fat",0.048932713,"Snack Foods",144.476,"OUT019",1985,"Small","Tier 1","Grocery Store",146.476
"FDQ58",12.857645184136201,"Low Fat",0,"Snack Foods",154.534,"OUT019",1985,"Small","Tier 1","Grocery Store",459.402
"FDQ58",7.315,"Low Fat",0.01530184,"Snack Foods",154.434,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1378.206
"FDQ58",7.315,"Low Fat",0.01532563,"Snack Foods",153.434,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",459.402
"FDQ58",7.315,"Low Fat",0.015332872,"Snack Foods",154.034,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",612.536
"FDQ59",12.857645184136201,"Regular",0,"Breads",84.5908,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3020.0688
"FDQ59",9.8,"Regular",0.056339618,"Breads",84.2908,"OUT013",1987,"High","Tier 3","Supermarket Type1",755.0172
"FDQ59",9.8,"Regular",0.056386541,"Breads",84.6908,"OUT046",1997,"Small","Tier 1","Supermarket Type1",503.3448
"FDQ59",9.8,"Regular",0.056500895,"Breads",85.8908,"OUT045",2002,"Small","Tier 2","Supermarket Type1",1845.5976
"FDQ60",12.857645184136201,"Regular",0.191500528,"Baking Goods",121.2098,"OUT019",1985,"Small","Tier 1","Grocery Store",120.5098
"FDR01",5.405,"Regular",0.053611144,"Canned",197.7742,"OUT035",2004,"Small","Tier 2","Supermarket Type1",796.2968
"FDR01",5.405,"Regular",0.053924587,"Canned",198.2742,"OUT017",2007,"Small","Tier 2","Supermarket Type1",4379.6324
"FDR01",12.857645184136201,"Regular",0.093883945,"Canned",200.4742,"OUT019",1985,"Small","Tier 1","Grocery Store",398.1484
"FDR02",16.7,"Low Fat",0.022047313,"Dairy",110.2886,"OUT013",1987,"High","Tier 3","Supermarket Type1",1890.2062
"FDR02",16.7,"Low Fat",0.022110425,"Dairy",110.8886,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",3558.0352
"FDR02",16.7,"Low Fat",0.036933417,"Dairy",109.1886,"OUT010",1998,"Small","Tier 3","Grocery Store",222.3772
"FDR03",15.7,"Regular",0.00878535,"Meat",204.998,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",5366.348
"FDR04",7.075,"Low Fat",0.022548195,"Frozen Foods",95.7068,"OUT013",1987,"High","Tier 3","Supermarket Type1",583.2408
"FDR04",7.075,"Low Fat",0.022566975,"Frozen Foods",97.3068,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1263.6884
"FDR04",7.075,"Low Fat",0.022602061,"Frozen Foods",98.1068,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1458.102
"FDR04",7.075,"Low Fat",0.022694623,"Frozen Foods",98.8068,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",2527.3768
"FDR04",7.075,"Low Fat",0.03777249,"Frozen Foods",98.0068,"OUT010",1998,"Medium","Tier 3","Grocery Store",291.6204
"FDR07",12.857645184136201,"Low Fat",0.077367431,"Fruits and Vegetables",97.0094,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1808.9786
"FDR07",21.35,"Low Fat",0.130127365,"Fruits and Vegetables",96.2094,"OUT010",1998,"Small","Tier 3","Grocery Store",190.4188
"FDR08",18.7,"Low Fat",0.037622954,"Fruits and Vegetables",110.7886,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1334.2632
"FDR08",18.7,"Low Fat",0.037699254,"Fruits and Vegetables",110.2886,"OUT045",2002,"Small","Tier 2","Supermarket Type1",2223.772
"FDR08",18.7,"Low Fat",0.037835765,"Fruits and Vegetables",111.1886,"OUT017",2007,"Small","Tier 2","Supermarket Type1",2334.9606
"FDR08",12.857645184136201,"Low Fat",0.065872936,"Fruits and Vegetables",113.1886,"OUT019",1985,"Small","Tier 1","Grocery Store",111.1886
"FDR09",12.857645184136201,"Low Fat",0.077348214,"Snack Foods",259.7962,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",8028.8822
"FDR09",18.25,"Low Fat",0.077709902,"Snack Foods",259.6962,"OUT035",2004,"Small","Tier 2","Supermarket Type1",5438.9202
"FDR09",18.25,"Low Fat",0.07784544,"Snack Foods",260.5962,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3884.943
"FDR09",18.25,"Low Fat",0.077882226,"Snack Foods",258.0962,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1035.9848
"FDR09",18.25,"Low Fat",0.130095044,"Snack Foods",257.2962,"OUT010",1998,"High","Tier 3","Grocery Store",517.9924
"FDR10",17.6,"Low Fat",0.010037996,"Snack Foods",163.5552,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3086.6488
"FDR10",17.6,"Low Fat",0.010055503,"Snack Foods",163.7552,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1787.0072
"FDR10",17.6,"LF",0.010096684,"Snack Foods",160.4552,"OUT017",2007,"High","Tier 2","Supermarket Type1",2599.2832
"FDR11",10.5,"Regular",0.142419608,"Breads",161.1578,"OUT013",1987,"High","Tier 3","Supermarket Type1",1765.0358
"FDR11",10.5,"Regular",0.142759833,"Breads",159.3578,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3048.6982
"FDR12",12.857645184136201,"Regular",0.031382044,"Baking Goods",171.3764,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3091.9752
"FDR12",12.6,"Regular",0.03150851,"Baking Goods",170.5764,"OUT013",1987,"High","Tier 3","Supermarket Type1",3779.0808
"FDR12",12.6,"Regular",0.031598706,"Baking Goods",172.9764,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",2233.0932
"FDR12",12.6,"Regular",0.031663212,"Baking Goods",173.2764,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1030.6584
"FDR12",12.857645184136201,"Regular",0.055213281,"Baking Goods",172.4764,"OUT019",1985,"Small","Tier 1","Grocery Store",687.1056
"FDR13",9.895,"Regular",0.028696932,"Canned",117.0492,"OUT013",1987,"High","Tier 3","Supermarket Type1",810.9444
"FDR13",9.895,"Regular",0.028837829,"Canned",117.8492,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1506.0396
"FDR14",12.857645184136201,"Low Fat",0.173206192,"Dairy",53.3298,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1078.596
"FDR14",11.65,"Low Fat",0.173904193,"Dairy",52.3298,"OUT013",1987,"High","Tier 3","Supermarket Type1",269.649
"FDR14",11.65,"Low Fat",0.174049032,"Dairy",52.9298,"OUT046",1997,"Small","Tier 1","Supermarket Type1",647.1576
"FDR14",12.857645184136201,"Low Fat",0.304737387,"Dairy",54.7298,"OUT019",1985,"Small","Tier 1","Grocery Store",107.8596
"FDR15",12.857645184136201,"Regular",0.033276066,"Meat",153.8314,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3723.1536
"FDR15",9.3,"reg",0.033489979,"Meat",156.6314,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1241.0512
"FDR15",9.3,"Regular",0.03362713,"Meat",156.1314,"OUT017",2007,"Small","Tier 2","Supermarket Type1",620.5256
"FDR15",12.857645184136201,"Regular",0.058545606,"Meat",155.8314,"OUT019",1985,"Small","Tier 1","Grocery Store",310.2628
"FDR16",5.845,"Regular",0.104998144,"Frozen Foods",213.2218,"OUT035",2004,"Small","Tier 2","Supermarket Type1",7266.5412
"FDR19",12.857645184136201,"Regular",0.158947217,"Fruits and Vegetables",145.5102,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",5978.2182
"FDR19",13.5,"Regular",0.159720671,"Fruits and Vegetables",147.6102,"OUT046",1997,"Small","Tier 1","Supermarket Type1",4082.6856
"FDR19",13.5,"Regular",0.159968994,"Fruits and Vegetables",147.6102,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1603.9122
"FDR19",13.5,"Regular",0.160044589,"Fruits and Vegetables",145.4102,"OUT045",2002,"Small","Tier 2","Supermarket Type1",3499.4448
"FDR19",13.5,"Regular",0.160624116,"Fruits and Vegetables",147.0102,"OUT017",2007,"Small","Tier 2","Supermarket Type1",2770.3938
"FDR20",20,"Regular",0.028118435,"Fruits and Vegetables",46.7744,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1222.4088
"FDR20",20,"Regular",0.028167478,"Fruits and Vegetables",45.5744,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",452.744
"FDR20",20,"Regular",0.028180789,"Fruits and Vegetables",46.8744,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",905.488
"FDR20",20,"Regular",0.028238317,"Fruits and Vegetables",46.3744,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",181.0976
"FDR20",20,"Regular",0.028282832,"Fruits and Vegetables",46.2744,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",1086.5856
"FDR21",19.7,"Low Fat",0.066922802,"Snack Foods",174.837,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2999.429
"FDR21",19.7,"Low Fat",0.067039526,"Snack Foods",178.337,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1411.496
"FDR21",19.7,"Low Fat",0.112036236,"Snack Foods",174.937,"OUT010",1998,"Medium","Tier 3","Grocery Store",882.185
"FDR22",19.35,"Regular",0.018562604,"Snack Foods",110.5544,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1565.9616
"FDR22",19.35,"Regular",0.018591464,"Snack Foods",112.9544,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1342.2528
"FDR22",19.35,"Regular",0.01863822,"Snack Foods",110.2544,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1677.816
"FDR22",19.35,"Regular",0.018667601,"Snack Foods",112.9544,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",2908.2144
"FDR22",19.35,"Regular",0.031069993,"Snack Foods",112.0544,"OUT010",1998,"Medium","Tier 3","Grocery Store",223.7088
"FDR23",15.85,"Low Fat",0,"Breads",174.737,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",2822.992
"FDR23",12.857645184136201,"Low Fat",0.08139146,"Breads",177.837,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",6351.732
"FDR23",15.85,"Low Fat",0.081719458,"Breads",178.037,"OUT013",1987,"High","Tier 3","Supermarket Type1",2646.555
"FDR23",15.85,"Low Fat",0.081953387,"Breads",176.237,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",2646.555
"FDR23",15.85,"Low Fat",0.082120687,"Breads",177.437,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",5645.984
"FDR23",15.85,"Low Fat",0.13689554,"Breads",176.437,"OUT010",1998,"Small","Tier 3","Grocery Store",529.311
"FDR23",12.857645184136201,"Low Fat",0.143199389,"Breads",175.837,"OUT019",1985,"Small","Tier 1","Grocery Store",352.874
"FDR24",12.857645184136201,"Regular",0.062547321,"Baking Goods",88.383,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2067.309
"FDR24",17.35,"Regular",0.062799379,"Baking Goods",88.183,"OUT013",1987,"High","Tier 3","Supermarket Type1",539.298
"FDR24",17.35,"Regular",0.062839798,"Baking Goods",90.883,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1707.777
"FDR24",17.35,"Regular",0.062979148,"Baking Goods",87.983,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1707.777
"FDR24",17.35,"Regular",0.063207198,"Baking Goods",89.383,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",1258.362
"FDR25",12.857645184136201,"Regular",0.138846289,"Canned",263.7884,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1324.942
"FDR25",17,"Regular",0.139521931,"Canned",266.8884,"OUT046",1997,"Small","Tier 1","Supermarket Type1",5034.7796
"FDR25",17,"Regular",0.140090284,"Canned",265.1884,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",6359.7216
"FDR25",17,"Regular",0.140311123,"Canned",265.6884,"OUT017",2007,"High","Tier 2","Supermarket Type1",2649.884
"FDR26",20.7,"Low Fat",0.04280113,"Dairy",178.3028,"OUT013",1987,"High","Tier 3","Supermarket Type1",2479.4392
"FDR26",20.7,"Low Fat",0.042836778,"Dairy",175.8028,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1593.9252
"FDR26",20.7,"Low Fat",0.042923652,"Dairy",178.3028,"OUT045",2002,"Medium","Tier 2","Supermarket Type1",1062.6168
"FDR26",20.7,"Low Fat",0.043011277,"Dairy",177.2028,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",3364.9532
"FDR26",20.7,"Low Fat",0.04307908,"Dairy",177.8028,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",1239.7196
"FDR26",20.7,"Low Fat",0.071699984,"Dairy",177.6028,"OUT010",1998,"Medium","Tier 3","Grocery Store",531.3084
"FDR27",12.857645184136201,"Regular",0.095635061,"Meat",130.7942,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3047.3666
"FDR27",15.1,"Regular",0.096249842,"Meat",134.4942,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2119.9072
"FDR27",15.1,"Regular",0.096491904,"Meat",134.4942,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1854.9188
"FDR27",15.1,"Regular",0.096644015,"Meat",131.9942,"OUT017",2007,"Small","Tier 2","Supermarket Type1",3047.3666
"FDR28",13.85,"Regular",0.025891588,"Frozen Foods",165.121,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2936.178
"FDR28",13.85,"Regular",0.025896485,"Frozen Foods",165.021,"OUT046",1997,"Small","Tier 1","Supermarket Type1",4078.025
"FDR28",13.85,"Regular",0.025936747,"Frozen Foods",164.921,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2609.936
"FDR28",13.85,"reg",0.026001976,"Frozen Foods",161.521,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1794.331
"FDR28",13.85,"Regular",0.026042966,"Frozen Foods",161.221,"OUT017",2007,"Medium","Tier 2","Supermarket Type1",1794.331
"FDR31",6.46,"Regular",0.049162885,"Fruits and Vegetables",146.9102,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1895.5326
"FDR31",6.46,"Regular",0.04923932,"Fruits and Vegetables",144.4102,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4374.306
"FDR32",6.78,"Regular",0,"Fruits and Vegetables",227.5694,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3653.9104
"FDR32",6.78,"Regular",0,"Fruits and Vegetables",227.4694,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3197.1716
"FDR32",6.78,"Regular",0.08573655,"Fruits and Vegetables",229.5694,"OUT013",1987,"High","Tier 3","Supermarket Type1",3425.541
"FDR33",7.31,"Low Fat",0.026783871,"Snack Foods",108.157,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1098.57
"FDR33",7.31,"Low Fat",0.026788937,"Snack Foods",110.357,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3185.853
"FDR33",7.31,"Low Fat",0.026830586,"Snack Foods",108.057,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2087.283
"FDR33",7.31,"Low Fat",0.026940466,"Snack Foods",108.457,"OUT017",2007,"Small","Tier 2","Supermarket Type1",2306.997
