"Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales"
"FDS59",14.8,"Regular",0.043856919,"Breads",109.057,"OUT013",1987,"High","Tier 3","Supermarket Type1",2746.425
"FDS59",14.8,"Regular",0.04407225,"Breads",109.057,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1428.141
"FDS60",20.85,"Low Fat",0.032421521,"Baking Goods",181.666,"OUT013",1987,"High","Tier 3","Supermarket Type1",1438.128
"FDS60",20.85,"Low Fat",0.032448523,"Baking Goods",177.866,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1078.596
"FDT01",13.65,"Regular",0.18520944,"Canned",212.9902,"OUT017",2007,,"Tier 2","Supermarket Type1",3185.853
"FDT02",12.6,"Low Fat",0.024190156,"Dairy",34.4874,"OUT035",2004,"Small","Tier 2","Supermarket Type1",494.0236
"FDT03",,"Low Fat",0.009950343,"Meat",185.5608,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3307.6944
"FDT03",21.25,"Low Fat",0.01001904,"Meat",184.6608,"OUT045",2002,,"Tier 2","Supermarket Type1",367.5216
"FDT03",21.25,"Low Fat",0.01005532,"Meat",183.1608,"OUT017",2007,,"Tier 2","Supermarket Type1",2756.412
"FDT07",5.82,"reg",0,"Fruits and Vegetables",256.633,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2050.664
"FDT07",,"Regular",0.076944658,"Fruits and Vegetables",257.133,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",7433.657
"FDT07",5.82,"Regular",0.077304459,"Fruits and Vegetables",257.633,"OUT035",2004,"Small","Tier 2","Supermarket Type1",4613.994
"FDT07",5.82,"Regular",0.077634044,"Fruits and Vegetables",256.433,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",3844.995
"FDT08",13.65,"LF",0.04917754,"Fruits and Vegetables",151.805,"OUT013",1987,"High","Tier 3","Supermarket Type1",2696.49
"FDT08",13.65,"Low Fat",0.049318315,"Fruits and Vegetables",149.005,"OUT045",2002,,"Tier 2","Supermarket Type1",2097.27
"FDT09",,"Regular",0.012203915,"Snack Foods",133.2284,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4350.3372
"FDT09",15.15,"Regular",0.012260981,"Snack Foods",131.7284,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1186.4556
"FDT10",16.7,"Regular",0.062170334,"Snack Foods",60.9562,"OUT045",2002,,"Tier 2","Supermarket Type1",829.5868
"FDT10",16.7,"reg",0.062395455,"Snack Foods",57.6562,"OUT017",2007,,"Tier 2","Supermarket Type1",533.3058
"FDT10",16.7,"Regular",0.103849783,"Snack Foods",58.8562,"OUT010",1998,,"Tier 3","Grocery Store",59.2562
"FDT11",,"Regular",0.02923013,"Breads",189.4556,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3567.3564
"FDT11",5.94,"Regular",0.029366813,"Breads",187.7556,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3755.112
"FDT12",,"Regular",0.049381406,"Baking Goods",226.8062,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4739.8302
"FDT12",6.215,"Regular",0.083056555,"Baking Goods",224.4062,"OUT010",1998,,"Tier 3","Grocery Store",225.7062
"FDT13",14.85,"Low Fat",0.018568129,"Canned",188.2214,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3014.7424
"FDT13",14.85,"Low Fat",0.01867669,"Canned",188.7214,"OUT017",2007,,"Tier 2","Supermarket Type1",3956.8494
"FDT14",10.695,"Regular",0.12770295,"Dairy",120.444,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2516.724
"FDT14",10.695,"Regular",0.128247408,"Dairy",121.844,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2277.036
"FDT15",12.15,"Regular",0.04274788,"Meat",183.695,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2929.52
"FDT15",12.15,"Regular",0.071440118,"Meat",182.295,"OUT010",1998,,"Tier 3","Grocery Store",549.285
"FDT16",9.895,"Regular",0.048738014,"Frozen Foods",262.1278,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3904.917
"FDT16",9.895,"Regular",0.048761046,"Frozen Foods",260.5278,"OUT045",2002,,"Tier 2","Supermarket Type1",8851.1452
"FDT19",,"Regular",0.144338493,"Fruits and Vegetables",172.108,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4327.7
"FDT19",7.59,"Regular",0.14492016,"Fruits and Vegetables",174.708,"OUT013",1987,"High","Tier 3","Supermarket Type1",2942.836
"FDT20",,"Low Fat",0.041194986,"Fruits and Vegetables",39.1164,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1235.7248
"FDT20",10.5,"LF",0.041387618,"Fruits and Vegetables",40.1164,"OUT035",2004,"Small","Tier 2","Supermarket Type1",849.5608
"FDT20",10.5,"Low Fat",0.041459804,"Fruits and Vegetables",39.2164,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",540.6296
"FDT21",7.42,"Low Fat",0.020387989,"Snack Foods",247.1092,"OUT035",2004,"Small","Tier 2","Supermarket Type1",4233.1564
"FDT21",7.42,"Low Fat",0.020474913,"Snack Foods",248.4092,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",996.0368
"FDT22",10.395,"Low Fat",0.112553853,"Snack Foods",59.022,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1378.206
"FDT24",,"Regular",0,"Baking Goods",75.9328,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3012.0792
"FDT24",12.35,"reg",0.18614827,"Baking Goods",78.2328,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1158.492
"FDT25",7.5,"Low Fat",0.05074138,"Canned",123.2072,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1837.608
"FDT25",7.5,"Low Fat",0.050853901,"Canned",121.7072,"OUT045",2002,,"Tier 2","Supermarket Type1",367.5216
"FDT25",7.5,"Low Fat",0.051038045,"Canned",121.7072,"OUT017",2007,,"Tier 2","Supermarket Type1",3552.7088
"FDT26",18.85,"Regular",0.067953506,"Dairy",119.044,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2396.88
"FDT26",18.85,"Regular",0.068059156,"Dairy",120.344,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1797.66
"FDT26",18.85,"Regular",0.068091318,"Dairy",120.644,"OUT045",2002,,"Tier 2","Supermarket Type1",3475.476
"FDT27",,"Regular",0.069250192,"Meat",232.9616,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3515.424
"FDT27",11.395,"Regular",0.069529262,"Meat",233.1616,"OUT013",1987,"High","Tier 3","Supermarket Type1",6093.4016
"FDT27",11.395,"Regular",0.069574013,"Meat",232.8616,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2812.3392
"FDT27",11.395,"Regular",0.069728296,"Meat",233.9616,"OUT045",2002,,"Tier 2","Supermarket Type1",1406.1696
"FDT28",13.3,"Low Fat",0.06356617,"Frozen Foods",151.3708,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3611.2992
"FDT28",13.3,"Low Fat",0.063925726,"Frozen Foods",151.8708,"OUT017",2007,,"Tier 2","Supermarket Type1",1655.1788
"FDT31",19.75,"Low Fat",0.012499004,"Fruits and Vegetables",188.0872,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2458.1336
"FDT32",19,"Regular",0.065621523,"Fruits and Vegetables",186.5214,"OUT035",2004,"Small","Tier 2","Supermarket Type1",5275.7992
"FDT32",19,"Regular",0.10985775,"Fruits and Vegetables",188.8214,"OUT010",1998,,"Tier 3","Grocery Store",188.4214
"FDT33",7.81,"Regular",0.03412912,"Snack Foods",165.1158,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1838.2738
"FDT36",12.3,"Low Fat",0,"Baking Goods",37.2874,"OUT013",1987,"High","Tier 3","Supermarket Type1",705.748
"FDT37",14.15,"Low Fat",0,"Canned",253.7014,"OUT045",2002,,"Tier 2","Supermarket Type1",5865.0322
"FDT37",14.15,"Low Fat",0.035240817,"Canned",255.5014,"OUT013",1987,"High","Tier 3","Supermarket Type1",5355.0294
"FDT37",,"Low Fat",0.061753511,"Canned",253.3014,"OUT019",1985,"Small","Tier 1","Grocery Store",510.0028
"FDT38",18.7,"Low Fat",0.057654132,"Dairy",83.1566,"OUT045",2002,,"Tier 2","Supermarket Type1",1606.5754
"FDT39",6.26,"Regular",0.009887927,"Meat",150.7366,"OUT045",2002,,"Tier 2","Supermarket Type1",2418.1856
"FDT40",,"Low Fat",0.095331433,"Frozen Foods",125.5678,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2543.356
"FDT40",5.985,"LF",0.096185556,"Frozen Foods",127.1678,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",3560.6984
"FDT40",5.985,"Low Fat",0.096337184,"Frozen Foods",125.2678,"OUT017",2007,,"Tier 2","Supermarket Type1",763.0068
"FDT40",,"Low Fat",0.167725251,"Frozen Foods",128.3678,"OUT019",1985,"Small","Tier 1","Grocery Store",127.1678
"FDT43",16.35,"Low Fat",0.020579897,"Fruits and Vegetables",52.1324,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",934.7832
"FDT43",16.35,"Low Fat",0.020631654,"Fruits and Vegetables",50.1324,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",467.3916
"FDT45",15.85,"Low Fat",0,"Snack Foods",55.1956,"OUT013",1987,"High","Tier 3","Supermarket Type1",1255.6988
"FDT46",11.35,"Low Fat",0,"Snack Foods",52.4008,"OUT035",2004,"Small","Tier 2","Supermarket Type1",809.6128
"FDT46",11.35,"Low Fat",0.030869612,"Snack Foods",49.8008,"OUT045",2002,,"Tier 2","Supermarket Type1",708.4112
"FDT46",,"Low Fat",0.053939315,"Snack Foods",52.1008,"OUT019",1985,"Small","Tier 1","Grocery Store",50.6008
"FDT48",,"Low Fat",0,"Baking Goods",196.5084,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",793.6336
"FDT48",4.92,"LF",0.045916788,"Baking Goods",198.8084,"OUT013",1987,"High","Tier 3","Supermarket Type1",2976.126
"FDT48",4.92,"Low Fat",0.045955031,"Baking Goods",199.1084,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2182.4924
"FDT49",7,"Low Fat",0,"Canned",105.628,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1384.864
"FDT49",7,"Low Fat",0.151279591,"Canned",107.028,"OUT013",1987,"High","Tier 3","Supermarket Type1",2876.256
"FDT49",7,"Low Fat",0.151712642,"Canned",104.828,"OUT045",2002,,"Tier 2","Supermarket Type1",1278.336
"FDT49",7,"Low Fat",0.152261999,"Canned",105.728,"OUT017",2007,,"Tier 2","Supermarket Type1",1278.336
"FDT50",6.75,"Regular",0.108458498,"Dairy",96.9752,"OUT045",2002,,"Tier 2","Supermarket Type1",958.752
"FDT51",11.65,"Regular",0.010909704,"Meat",110.8544,"OUT013",1987,"High","Tier 3","Supermarket Type1",1677.816
"FDT52",9.695,"Regular",0.047503318,"Frozen Foods",244.6144,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3185.1872
"FDT55",13.6,"Regular",0,"Fruits and Vegetables",156.4946,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2998.0974
"FDT55",13.6,"Regular",0.043618827,"Fruits and Vegetables",156.7946,"OUT013",1987,"High","Tier 3","Supermarket Type1",2840.3028
"FDT55",13.6,"Regular",0.043655155,"Fruits and Vegetables",156.7946,"OUT046",1997,"Small","Tier 1","Supermarket Type1",3629.2758
"FDT56",,"Regular",0.115032648,"Fruits and Vegetables",58.0246,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2143.2102
"FDT56",16,"Regular",0.115570552,"Fruits and Vegetables",57.5246,"OUT035",2004,"Small","Tier 2","Supermarket Type1",173.7738
"FDT56",16,"Regular",0.115826834,"Fruits and Vegetables",56.0246,"OUT045",2002,,"Tier 2","Supermarket Type1",695.0952
"FDT56",16,"Regular",0.193477995,"Fruits and Vegetables",55.9246,"OUT010",1998,,"Tier 3","Grocery Store",405.4722
"FDT58",9,"Low Fat",0.085938463,"Snack Foods",168.6816,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1342.2528
"FDT59",13.65,"Low Fat",0,"Breads",229.4668,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4837.7028
"FDT59",13.65,"Low Fat",0.015908424,"Breads",231.1668,"OUT035",2004,"Small","Tier 2","Supermarket Type1",6911.004
"FDT60",12,"Low Fat",0.075701524,"Baking Goods",124.6388,"OUT045",2002,,"Tier 2","Supermarket Type1",2105.2596
"FDT60",12,"Low Fat",0.075856062,"Baking Goods",124.5388,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1733.7432
"FDT60",,"Low Fat",0.132275338,"Baking Goods",123.8388,"OUT019",1985,"Small","Tier 1","Grocery Store",123.8388
"FDU02",13.35,"low fat",0.102426197,"Dairy",230.6352,"OUT013",1987,"High","Tier 3","Supermarket Type1",5725.88
"FDU03",18.7,"Regular",0.091560606,"Meat",182.3292,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3831.0132
"FDU04",7.93,"Low Fat",0.005547386,"Frozen Foods",121.5414,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1340.2554
"FDU07",11.1,"Low Fat",0.059940022,"Fruits and Vegetables",149.1366,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",4231.8248
"FDU07",11.1,"Low Fat",0.059968347,"Fruits and Vegetables",152.8366,"OUT045",2002,,"Tier 2","Supermarket Type1",1662.5026
"FDU11",4.785,"Low Fat",0.092516598,"Breads",120.1098,"OUT013",1987,"High","Tier 3","Supermarket Type1",1325.6078
"FDU12",15.5,"Regular",0.07575107,"Baking Goods",262.8568,"OUT046",1997,"Small","Tier 1","Supermarket Type1",5800.4496
"FDU12",15.5,"Regular",0.075868843,"Baking Goods",261.7568,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1845.5976
"FDU12",15.5,"Regular",0.076059648,"Baking Goods",265.1568,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2109.2544
"FDU12",15.5,"Regular",0.126791761,"Baking Goods",262.1568,"OUT010",1998,,"Tier 3","Grocery Store",527.3136
"FDU13",8.355,"Low Fat",0.187558629,"Canned",148.0418,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1471.418
"FDU15",13.65,"Regular",0,"Meat",37.9532,"OUT045",2002,,"Tier 2","Supermarket Type1",575.2512
"FDU15",13.65,"Regular",0.026643448,"Meat",37.9532,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",862.8768
"FDU19",8.77,"Regular",0,"Fruits and Vegetables",173.6422,"OUT013",1987,"High","Tier 3","Supermarket Type1",517.3266
"FDU19",8.77,"reg",0.046762633,"Fruits and Vegetables",170.8422,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1724.422
"FDU20",19.35,"Regular",0.021578923,"Fruits and Vegetables",120.5098,"OUT017",2007,,"Tier 2","Supermarket Type1",1807.647
"FDU20",,"Regular",0.037569401,"Fruits and Vegetables",120.7098,"OUT019",1985,"Small","Tier 1","Grocery Store",361.5294
"FDU21",,"Regular",0.076348933,"Snack Foods",32.8558,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",713.0718
"FDU21",11.8,"Regular",0.076705948,"Snack Foods",34.7558,"OUT035",2004,"Small","Tier 2","Supermarket Type1",780.9834
"FDU21",,"Regular",0.134327613,"Snack Foods",35.0558,"OUT019",1985,"Small","Tier 1","Grocery Store",33.9558
"FDU22",12.35,"Low Fat",0.093278912,"Snack Foods",118.7124,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2607.2728
"FDU23",12.15,"Low Fat",0.021719387,"Breads",163.1184,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3467.4864
"FDU24",,"Regular",0.245407386,"Baking Goods",92.812,"OUT019",1985,"Small","Tier 1","Grocery Store",93.212
"FDU25",,"Low Fat",0.026552056,"Canned",56.2246,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1737.738
"FDU25",12.35,"Low Fat",0.026722744,"Canned",59.2246,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",984.7182
"FDU25",12.35,"Low Fat",0.026832182,"Canned",57.3246,"OUT017",2007,,"Tier 2","Supermarket Type1",1332.2658
"FDU26",,"Regular",0.074620291,"Dairy",120.1782,"OUT019",1985,"Small","Tier 1","Grocery Store",357.5346
"FDU27",18.6,"Regular",0.17133418,"Meat",48.8376,"OUT013",1987,"High","Tier 3","Supermarket Type1",287.6256
"FDU27",18.6,"Regular",0.17174348,"Meat",48.8376,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1294.3152
"FDU31",10.5,"reg",0.02502991,"Fruits and Vegetables",218.4508,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2821.6604
"FDU31",10.5,"Regular",0.025041738,"Fruits and Vegetables",218.7508,"OUT045",2002,,"Tier 2","Supermarket Type1",3255.762
"FDU32",8.785,"Low Fat",0.025962714,"Fruits and Vegetables",120.9414,"OUT035",2004,"Small","Tier 2","Supermarket Type1",1949.4624
"FDU32",8.785,"Low Fat",0.025967624,"Fruits and Vegetables",119.9414,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1462.0968
"FDU33",7.63,"Regular",0.134919202,"Snack Foods",46.9402,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",780.9834
"FDU33",,"Regular",0.235859408,"Snack Foods",46.1402,"OUT019",1985,"Small","Tier 1","Grocery Store",45.9402
"FDU35",6.44,"Low Fat",0.132590283,"Breads",98.17,"OUT010",1998,,"Tier 3","Grocery Store",199.74
"FDU36",6.15,"Low Fat",0.04627095,"Baking Goods",99.3384,"OUT046",1997,"Small","Tier 1","Supermarket Type1",2364.9216
"FDU37",,"Regular",0.10400212,"Canned",79.796,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4074.696
"FDU37",9.5,"Regular",0.104933928,"Canned",78.796,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",1198.44
"FDU38",,"Low Fat",0.082150145,"Dairy",192.9504,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",7478.2656
"FDU38",10.8,"Low Fat",0.0824812,"Dairy",191.6504,"OUT013",1987,"High","Tier 3","Supermarket Type1",2492.7552
"FDU38",10.8,"Low Fat",0.138171603,"Dairy",191.4504,"OUT010",1998,,"Tier 3","Grocery Store",575.2512
"FDU39",18.85,"Low Fat",0.036184755,"Meat",58.5562,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",770.3306
"FDU40",20.85,"Low Fat",0.037396901,"Frozen Foods",193.8478,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2712.4692
"FDU40",20.85,"Low Fat",0.03747983,"Frozen Foods",192.7478,"OUT045",2002,,"Tier 2","Supermarket Type1",2131.2258
"FDU43",19.35,"Regular",0,"Fruits and Vegetables",238.6564,"OUT013",1987,"High","Tier 3","Supermarket Type1",3575.346
"FDU44",,"Regular",0.058142797,"Fruits and Vegetables",162.1552,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3086.6488
"FDU45",,"Regular",0.06216667,"Snack Foods",112.3518,"OUT019",1985,"Small","Tier 1","Grocery Store",683.1108
"FDU46",10.3,"Regular",0.0111263,"Snack Foods",87.254,"OUT046",1997,"Small","Tier 1","Supermarket Type1",1211.756
"FDU46",10.3,"Regular",0.011143599,"Snack Foods",88.254,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1125.202
"FDU46",10.3,"Regular",0.018623146,"Snack Foods",87.854,"OUT010",1998,,"Tier 3","Grocery Store",259.662
"FDU49",19.5,"Regular",0.030742083,"Canned",85.554,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1211.756
"FDU49",19.5,"Regular",0.03075661,"Canned",86.254,"OUT045",2002,,"Tier 2","Supermarket Type1",2163.85
"FDU49",19.5,"Regular",0.030819397,"Canned",86.054,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2336.958
"FDU50",,"Regular",0.074806196,"Dairy",112.9176,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3435.528
"FDU50",5.75,"Regular",0.075107656,"Dairy",112.8176,"OUT013",1987,"High","Tier 3","Supermarket Type1",1374.2112
"FDU50",5.75,"Regular",0.075322658,"Dairy",116.3176,"OUT045",2002,,"Tier 2","Supermarket Type1",2519.3872
"FDU51",,"Regular",0.096046304,"Meat",178.7028,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",4604.6728
"FDU51",20.2,"Regular",0.096433359,"Meat",178.5028,"OUT013",1987,"High","Tier 3","Supermarket Type1",4604.6728
"FDU51",20.2,"Regular",0.096495426,"Meat",175.6028,"OUT035",2004,"Small","Tier 2","Supermarket Type1",3364.9532
"FDU51",20.2,"Regular",0.096906831,"Meat",175.5028,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",6729.9064
"FDU52",,"Low Fat",0.063462048,"Frozen Foods",157.563,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",1721.093
"FDU55",16.2,"Low Fat",0.035967107,"Fruits and Vegetables",260.3278,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",7549.5062
"FDU55",16.2,"Low Fat",0.036057562,"Fruits and Vegetables",260.3278,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2342.9502
"FDU56",16.85,"Low Fat",0.044377096,"Fruits and Vegetables",185.8266,"OUT013",1987,"High","Tier 3","Supermarket Type1",1659.8394
"FDU57",8.27,"Regular",0.149895348,"Snack Foods",152.0708,"OUT010",1998,,"Tier 3","Grocery Store",451.4124
"FDU58",,"Regular",0.028871235,"Snack Foods",188.7898,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2057.9878
"FDU58",6.61,"Regular",0.04855968,"Snack Foods",188.4898,"OUT010",1998,,"Tier 3","Grocery Store",187.0898
"FDU59",5.78,"Low Fat",0.096306016,"Breads",161.9552,"OUT013",1987,"High","Tier 3","Supermarket Type1",2111.9176
"FDU60",20,"Regular",0.059889718,"Baking Goods",168.5132,"OUT035",2004,"Small","Tier 2","Supermarket Type1",2874.9244
"FDV01",19.2,"Regular",0.085082648,"Canned",153.5314,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",2171.8396
"FDV01",19.2,"Regular",0.142189843,"Canned",153.8314,"OUT010",1998,,"Tier 3","Grocery Store",155.1314
"FDV02",16.75,"Low Fat",0.060495243,"Dairy",169.8106,"OUT013",1987,"High","Tier 3","Supermarket Type1",3251.1014
"FDV04",,"Regular",0.149288779,"Frozen Foods",158.4288,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",2985.4472
"FDV04",7.825,"Regular",0.251094747,"Frozen Foods",156.6288,"OUT010",1998,,"Tier 3","Grocery Store",628.5152
"FDV07",9.5,"Low Fat",0.031410378,"Fruits and Vegetables",110.3228,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2763.07
"FDV08",7.35,"Low Fat",0.028711412,"Fruits and Vegetables",39.9454,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",377.5086
"FDV09",12.1,"Low Fat",0.020600553,"Snack Foods",147.5734,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",3414.8882
"FDV09",12.1,"Low Fat",0.020684919,"Snack Foods",148.5734,"OUT017",2007,,"Tier 2","Supermarket Type1",1336.2606
"FDV10",7.645,"Regular",0,"Snack Foods",41.7112,"OUT045",2002,,"Tier 2","Supermarket Type1",852.224
"FDV10",7.645,"Regular",0.067083367,"Snack Foods",44.0112,"OUT017",2007,,"Tier 2","Supermarket Type1",596.5568
"FDV11",9.1,"Regular",0,"Breads",173.2054,"OUT045",2002,,"Tier 2","Supermarket Type1",3151.8972
"FDV12",16.7,"Regular",0.061122656,"Baking Goods",100.0384,"OUT018",2009,"Medium","Tier 3","Supermarket Type2",2463.46
"FDV13",,"Regular",0.02747716,"Canned",87.9856,"OUT027",1985,"Medium","Tier 3","Supermarket Type3",3251.7672
"FDV13",17.35,"Regular",0.027653795,"Canned",88.0856,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",1318.284
"FDV14",19.85,"Low Fat",0.044566659,"Dairy",88.5856,"OUT049",1999,"Medium","Tier 1","Supermarket Type1",703.0848
